date,route_id,leg,start_s,end_s,duration_s,distance_m,deviation_pct,from_city,to_city,from_address,to_address,from_lat,from_lon,to_lat,to_lon,driver_id,vehicle_plate,bus_name,administration,source_file
2025-06-06,2025-06-06-Rebel,11,39540,39600,31,0,,Amsterdam,Amsterdam,"Spui 21, Amsterdam, NL","Spui 21, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,12,40440,41040,607,2380,-39.0,Amsterdam,Amsterdam,"Spui 21, Amsterdam, NL","Haarlemmerdijk 64, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,13,41220,41700,467,1190,13.0,Amsterdam,Amsterdam,"Haarlemmerdijk 64, Amsterdam, NL","Westerstraat 100, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,14,42060,42420,353,1420,15.0,Amsterdam,Amsterdam,"Westerstraat 100, Amsterdam, NL","Reestraat 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,15,42540,42900,312,770,7.0,Amsterdam,Amsterdam,"Reestraat 2, Amsterdam, NL","Rozengracht 168, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,16,43080,43620,534,2260,37.0,Amsterdam,Amsterdam,"Rozengracht 168, Amsterdam, NL","Lange Leidsedwarsstraat 71, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,17,43800,44400,575,1370,36.0,Amsterdam,Amsterdam,"Lange Leidsedwarsstraat 71, Amsterdam, NL","Ferdinand Bolstraat 20, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,18,44580,44640,24,0,,Amsterdam,Amsterdam,"Ferdinand Bolstraat 20, Amsterdam, NL","Ferdinand Bolstraat 20, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,19,44700,45120,444,1810,1.0,Amsterdam,Amsterdam,"Ferdinand Bolstraat 20, Amsterdam, NL","Paulus Potterstraat 32, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,20,45360,45540,180,450,5.0,Amsterdam,Amsterdam,"Paulus Potterstraat 32, Amsterdam, NL","Van Baerlestraat 51, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,21,45780,46920,1147,12970,119.0,Amsterdam,Amsterdam,"Van Baerlestraat 51, Amsterdam, NL","Polonceau-Kade 40, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,22,47280,48180,883,6590,-4.0,Amsterdam,Westpoort,"Polonceau-Kade 40, Amsterdam, NL","Bornhout, Westpoort, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,23,50820,51060,225,1800,5.0,Westpoort,Amsterdam,"Bornhout, Westpoort, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,24,53160,54120,985,9180,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,25,54720,54840,109,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-06,2025-06-06-Rebel,26,62640,62700,56,80,300.0,Amsterdam,Amsterdam,"Portsmuiden 8, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,1,30720,30780,63,80,-47.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 17, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,2,35580,35640,66,70,-50.0,Amsterdam,Amsterdam,"Portsmuiden 17, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,3,37500,38700,1208,17890,3.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Gedempt Hamerkanaal 50, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,4,38880,39900,998,18210,34.0,Amsterdam,Amsterdam,"Gedempt Hamerkanaal 50, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,5,39960,41040,1097,17970,4.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Gedempt Hamerkanaal 50, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,6,41580,42420,849,5540,-25.0,Amsterdam,Amsterdam,"Gedempt Hamerkanaal 50, Amsterdam, NL","Tweede Van Swindenstraat 57, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,7,42780,43860,1053,5130,16.0,Amsterdam,Amsterdam,"Tweede Van Swindenstraat 57, Amsterdam, NL","Rokin 58, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,8,45180,45180,39,140,-22.0,Amsterdam,Amsterdam,"Rokin 58, Amsterdam, NL","Rokin 16, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,9,45960,46260,340,1080,-21.0,Amsterdam,Amsterdam,"Rokin 16, Amsterdam, NL","Zeedijk 47, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,10,47580,47580,37,100,-96.0,Amsterdam,Amsterdam,"Zeedijk 47, Amsterdam, NL","Zeedijk 13, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,11,47640,47640,16,0,,Amsterdam,Amsterdam,"Zeedijk 13, Amsterdam, NL","Zeedijk 13, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,12,48060,48900,858,2550,17.0,Amsterdam,Amsterdam,"Zeedijk 13, Amsterdam, NL","Spuistraat 134, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,13,49320,49620,300,1180,28.0,Amsterdam,Amsterdam,"Spuistraat 134, Amsterdam, NL","Singel 466, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,14,50880,51300,433,1820,-31.0,Amsterdam,Amsterdam,"Singel 466, Amsterdam, NL","Kleine-Gartmanplantsoen 17, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,15,51960,52020,72,190,-86.0,Amsterdam,Amsterdam,"Kleine-Gartmanplantsoen 17, Amsterdam, NL","Leidseplein 1, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,16,52920,53160,244,1050,-4.0,Amsterdam,Amsterdam,"Leidseplein 1, Amsterdam, NL","Jacob Van Lennepstraat 56, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,17,53580,53700,142,450,5.0,Amsterdam,Amsterdam,"Jacob Van Lennepstraat 56, Amsterdam, NL","Bilderdijkstraat 79, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,18,55320,56040,712,1880,-1.0,Amsterdam,Amsterdam,"Bilderdijkstraat 79, Amsterdam, NL","Paulus Potterstraat 20, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,19,56400,57180,778,3310,-11.0,Amsterdam,Amsterdam,"Paulus Potterstraat 20, Amsterdam, NL","Amsteldijk 67, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,20,58260,59100,855,4700,2.0,Amsterdam,Amsterdam,"Amsteldijk 67, Amsterdam, NL","Leo Smitstraat 8, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,21,59160,59160,27,0,,Amsterdam,Amsterdam,"Leo Smitstraat 8, Amsterdam, NL","Leo Smitstraat 8, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,22,59700,61140,1417,15550,20.0,Amsterdam,Amsterdam,"Leo Smitstraat 8, Amsterdam, NL","Jarmuiden 52, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,23,61560,61620,81,390,11.0,Amsterdam,Amsterdam,"Jarmuiden 52, Amsterdam, NL","Bolstoen 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,24,61680,61680,14,10,,Amsterdam,Amsterdam,"Bolstoen 2, Amsterdam, NL","Bolstoen 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,25,61860,61980,75,250,-7.0,Amsterdam,Amsterdam,"Bolstoen 2, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-10,2025-06-10-Rebel,26,63180,63300,83,10,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,1,32880,32880,26,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,2,33120,34440,1311,20200,95.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Binnengasthuisstraat 19, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,3,35280,35460,143,500,-2.0,Amsterdam,Amsterdam,"Nieuwe Doelenstraat 20, Amsterdam, NL","Rokin 81, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,4,35640,35940,258,1150,,Amsterdam,Amsterdam,"Rokin 81, Amsterdam, NL","Vredenburgersteeg 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,5,36360,36540,197,510,-2.0,Amsterdam,Amsterdam,"Vredenburgersteeg 11, Amsterdam, NL","Oudezijds Voorburgwal 236, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,6,37860,38040,152,370,,Amsterdam,Amsterdam,"Oudezijds Voorburgwal 236, Amsterdam, NL","Oudezijds Achterburgwal 231, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,7,38220,38460,239,840,,Amsterdam,Amsterdam,"Oudezijds Achterburgwal 231, Amsterdam, NL","Spuistraat 139, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,8,38580,38820,244,640,-7.0,Amsterdam,Amsterdam,"Spuistraat 139, Amsterdam, NL","Begijnhof 41, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,9,39180,39240,63,130,-89.0,Amsterdam,Amsterdam,"Begijnhof 41, Amsterdam, NL","Handboogstraat 7, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,10,39600,40020,413,1040,-30.0,Amsterdam,Amsterdam,"Handboogstraat 7, Amsterdam, NL","Singel 282, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,11,40200,40500,286,1330,10.0,Amsterdam,Amsterdam,"Singel 282, Amsterdam, NL","Martelaarsgracht 24, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,12,40800,41280,460,1640,-27.0,Amsterdam,Amsterdam,"Martelaarsgracht 24, Amsterdam, NL","Lindengracht 88, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,13,41520,42240,733,1970,124.0,Amsterdam,Amsterdam,"Lindengracht 88, Amsterdam, NL","Singel 85, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,14,42540,42840,288,1220,3.0,Amsterdam,Amsterdam,"Singel 85, Amsterdam, NL","Rozengracht 168, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,15,43080,43080,37,10,,Amsterdam,Amsterdam,"Rozengracht 168, Amsterdam, NL","Rozengracht 168, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,16,43380,43740,389,1070,13.0,Amsterdam,Amsterdam,"Rozengracht 168, Amsterdam, NL","Bilderdijkstraat 146, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,17,43860,44100,240,650,364.0,Amsterdam,Amsterdam,"Bilderdijkstraat 146, Amsterdam, NL","Kinkerstraat 60, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,18,44400,44820,429,1160,10.0,Amsterdam,Amsterdam,"Kinkerstraat 70, Amsterdam, NL","Lange Leidsedwarsstraat 60, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,19,45300,45660,334,1000,75.0,Amsterdam,Amsterdam,"Lange Leidsedwarsstraat 60, Amsterdam, NL","Lange Leidsedwarsstraat 71, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,20,45840,46140,314,570,54.0,Amsterdam,Amsterdam,"Lange Leidsedwarsstraat 71, Amsterdam, NL","Prinsengracht 596, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,21,46320,46440,139,220,-4.0,Amsterdam,Amsterdam,"Prinsengracht 596, Amsterdam, NL","Vijzelstraat 137, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,22,46680,46860,187,570,-39.0,Amsterdam,Amsterdam,"Vijzelstraat 137, Amsterdam, NL","Reguliersdwarsstraat 57, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,23,47160,47220,66,150,-6.0,Amsterdam,Amsterdam,"Reguliersdwarsstraat 57, Amsterdam, NL","Reguliersdwarsstraat 87, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,24,47340,47400,33,130,,Amsterdam,Amsterdam,"Reguliersdwarsstraat 87, Amsterdam, NL","Rembrandtplein 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,25,47460,47520,79,330,-53.0,Amsterdam,Amsterdam,"Rembrandtplein 12, Amsterdam, NL","Utrechtsestraat 41, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,26,47760,48300,579,2710,57.0,Amsterdam,Amsterdam,"Utrechtsestraat 41, Amsterdam, NL","Rapenburg 16, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,27,48420,49380,922,4170,0.0,Amsterdam,Amsterdam,"Rapenburg 16, Amsterdam, NL","Paulus Potterstraat 44, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,28,49560,50820,1282,11280,4.0,Amsterdam,Amsterdam,"Paulus Potterstraat 44, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,29,55260,55320,62,10,-50.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,30,58020,58020,15,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-11,2025-06-11-Rebel,31,58860,58920,46,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,1,32220,32280,45,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,2,32460,32520,48,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,3,33480,35520,2086,37570,-14.0,Amsterdam,Leiden,"Portsmuiden 15, Amsterdam, NL","Hooigracht 35, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,4,36180,36600,432,1990,119.0,Leiden,Leiden,"Hooigracht 35, Leiden, NL","Kloksteeg 8, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,5,36960,37200,272,980,-1.0,Leiden,Leiden,"Pieterskerkhof 2, Leiden, NL","Aalmarkt 18, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,6,37440,39660,2217,20410,-9.0,,,"Aalmarkt 18, Amsterdam, NL","Laan 3, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,7,40200,41340,1131,5430,264.0,,,"Laan 3, Amsterdam, NL","Kranestraat 108, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,8,43140,43380,215,140,17.0,,,"Kranestraat 108, Amsterdam, NL","Dunne Bierkade 3, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,9,43680,44640,996,3500,32.0,,,"Dunne Bierkade 3, Amsterdam, NL","Kneuterdijk 8, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,10,44940,45660,708,3410,9.0,,,"Kneuterdijk 8, Amsterdam, NL","Groenewegje 120, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,11,45960,47340,1327,7400,19.0,,,"Groenewegje 120, Amsterdam, NL","Frederik Hendriklaan 95, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,12,47460,48960,1489,7520,-15.0,,,"Frederik Hendriklaan 95, Amsterdam, NL","Emmastraat 42, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,13,49260,50040,776,7720,0.0,Rijswijk Zh,Delft,"Emmastraat 42, Rijswijk Zh, NL","Doelenplein 7, Delft, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,14,50760,53400,2672,16910,2.0,Delft,Rotterdam,"Doelenplein 7, Delft, NL","Leuvehaven 65, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,15,53760,54240,500,1520,-25.0,Rotterdam,Rotterdam,"Leuvehaven 65, Rotterdam, NL","Mariniersweg 53, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,16,54360,55680,1290,4490,182.0,Rotterdam,Rotterdam,"Mariniersweg 53, Rotterdam, NL","Schiestraat 3, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,17,55920,56580,643,3950,65.0,Rotterdam,Rotterdam,"Schiestraat 3, Rotterdam, NL","Van Vollenhovenstraat 23, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,18,56700,58020,1327,4810,-1.0,Rotterdam,Rotterdam,"Van Vollenhovenstraat 23, Rotterdam, NL","Zwaanshals 245, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,19,58380,58860,471,1540,11.0,Rotterdam,Rotterdam,"Zwaanshals 245, Rotterdam, NL","Voorburgstraat 246, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,20,59340,60420,1117,5260,32.0,Rotterdam,Rotterdam,"Voorburgstraat 246, Rotterdam, NL","Wilhelminakade 123, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-06-12,2025-06-12-Rebel,21,60960,61860,866,3610,-2.0,Rotterdam,Rotterdam,"Wilhelminakade 123, Rotterdam, NL","Heemraadssingel 242, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
